play_id,game_id,home_team,away_team,season_type,week,posteam,posteam_type,defteam,side_of_field,yardline_100,game_date,quarter_seconds_remaining,half_seconds_remaining,game_seconds_remaining,game_half,quarter_end,drive,sp,qtr,down,goal_to_go,time,yrdln,ydstogo,ydsnet,desc,play_type,yards_gained,shotgun,no_huddle,qb_dropback,qb_kneel,qb_spike,qb_scramble,pass_length,pass_location,air_yards,yards_after_catch,run_location,run_gap,field_goal_result,kick_distance,extra_point_result,two_point_conv_result,home_timeouts_remaining,away_timeouts_remaining,timeout,timeout_team,td_team,td_player_name,td_player_id,posteam_timeouts_remaining,defteam_timeouts_remaining,total_home_score,total_away_score,posteam_score,defteam_score,score_differential,posteam_score_post,defteam_score_post,score_differential_post,extra_point_prob,two_point_conversion_prob,wp,home_wp,wpa,home_wp_post,punt_blocked,first_down_rush,first_down_pass,first_down_penalty,third_down_converted,third_down_failed,fourth_down_converted,fourth_down_failed,incomplete_pass,touchback,interception,punt_inside_twenty,punt_in_endzone,punt_out_of_bounds,punt_downed,punt_fair_catch,kickoff_inside_twenty,kickoff_in_endzone,kickoff_out_of_bounds,kickoff_downed,kickoff_fair_catch,fumble_forced,fumble_not_forced,fumble_out_of_bounds,solo_tackle,safety,penalty,tackled_for_loss,fumble_lost,own_kickoff_recovery,own_kickoff_recovery_td,qb_hit,rush_attempt,pass_attempt,sack,touchdown,pass_touchdown,rush_touchdown,return_touchdown,extra_point_attempt,two_point_attempt,field_goal_attempt,kickoff_attempt,punt_attempt,fumble,complete_pass,assist_tackle,lateral_reception,lateral_rush,lateral_return,lateral_recovery,passer_player_id,passer_player_name,passing_yards,receiver_player_id,receiver_player_name,receiving_yards,rusher_player_id,rusher_player_name,rushing_yards,lateral_receiver_player_id,lateral_receiver_player_name,lateral_receiving_yards,lateral_rusher_player_id,lateral_rusher_player_name,lateral_rushing_yards,lateral_sack_player_id,lateral_sack_player_name,interception_player_id,interception_player_name,lateral_interception_player_id,lateral_interception_player_name,punt_returner_player_id,punt_returner_player_name,lateral_punt_returner_player_id,lateral_punt_returner_player_name,kickoff_returner_player_name,kickoff_returner_player_id,lateral_kickoff_returner_player_id,lateral_kickoff_returner_player_name,punter_player_id,punter_player_name,kicker_player_name,kicker_player_id,own_kickoff_recovery_player_id,own_kickoff_recovery_player_name,blocked_player_id,blocked_player_name,tackle_for_loss_1_player_id,tackle_for_loss_1_player_name,tackle_for_loss_2_player_id,tackle_for_loss_2_player_name,qb_hit_1_player_id,qb_hit_1_player_name,qb_hit_2_player_id,qb_hit_2_player_name,forced_fumble_player_1_team,forced_fumble_player_1_player_id,forced_fumble_player_1_player_name,forced_fumble_player_2_team,forced_fumble_player_2_player_id,forced_fumble_player_2_player_name,solo_tackle_1_team,solo_tackle_2_team,solo_tackle_1_player_id,solo_tackle_2_player_id,solo_tackle_1_player_name,solo_tackle_2_player_name,assist_tackle_1_player_id,assist_tackle_1_player_name,assist_tackle_1_team,assist_tackle_2_player_id,assist_tackle_2_player_name,assist_tackle_2_team,assist_tackle_3_player_id,assist_tackle_3_player_name,assist_tackle_3_team,assist_tackle_4_player_id,assist_tackle_4_player_name,assist_tackle_4_team,tackle_with_assist,tackle_with_assist_1_player_id,tackle_with_assist_1_player_name,tackle_with_assist_1_team,tackle_with_assist_2_player_id,tackle_with_assist_2_player_name,tackle_with_assist_2_team,pass_defense_1_player_id,pass_defense_1_player_name,pass_defense_2_player_id,pass_defense_2_player_name,fumbled_1_team,fumbled_1_player_id,fumbled_1_player_name,fumbled_2_player_id,fumbled_2_player_name,fumbled_2_team,fumble_recovery_1_team,fumble_recovery_1_yards,fumble_recovery_1_player_id,fumble_recovery_1_player_name,fumble_recovery_2_team,fumble_recovery_2_yards,fumble_recovery_2_player_id,fumble_recovery_2_player_name,sack_player_id,sack_player_name,half_sack_1_player_id,half_sack_1_player_name,half_sack_2_player_id,half_sack_2_player_name,return_team,return_yards,penalty_team,penalty_player_id,penalty_player_name,penalty_yards,replay_or_challenge,replay_or_challenge_result,penalty_type,defensive_two_point_attempt,defensive_two_point_conv,defensive_extra_point_attempt,defensive_extra_point_conv,safety_player_name,safety_player_id,season,cp,cpoe,series,series_success,series_result,order_sequence,start_time,time_of_day,stadium,weather,nfl_api_id,play_clock,play_deleted,play_type_nfl,special_teams_play,st_play_type,end_clock_time,end_yard_line,fixed_drive,fixed_drive_result,drive_real_start_time,drive_play_count,drive_time_of_possession,drive_first_downs,drive_inside20,drive_ended_with_score,drive_quarter_start,drive_quarter_end,drive_yards_penalized,drive_start_transition,drive_end_transition,drive_game_clock_start,drive_game_clock_end,drive_start_yard_line,drive_end_yard_line,drive_play_id_started,drive_play_id_ended,away_score,home_score,location,result,total,spread_line,total_line,div_game,roof,surface,temp,wind,home_coach,away_coach,stadium_id,game_stadium,aborted_play,success,passer,passer_jersey_number,rusher,rusher_jersey_number,receiver,receiver_jersey_number,pass,rush,first_down,special,play,passer_id,rusher_id,receiver_id,name,jersey_number,id,fantasy_player_name,fantasy_player_id,fantasy,fantasy_id,out_of_bounds,home_opening_kickoff,qb_epa
3448,2023_21_DET_SF,SF,DET,POST,21,DET,away,SF,SF,35.0,2024-01-28,592.0,592.0,592.0,Half2,0,18.0,0,4,,0,09:52,SF 35,0,45.0,"4-J.Moody kicks 65 yards from SF 35 to end zone, Touchback.",kickoff,0.0,0,0,0.0,0,0,0,,,,,,,,65.0,,,2,3,0.0,,,,,3.0,2.0,27,24,24.0,27.0,-3.0,24.0,27.0,-3.0,0.0,0.0,0.348595827817917,0.651404172182083,0.0,0.651404172182083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,J.Moody,00-0038562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DET,0.0,,,,,0,,,0.0,0.0,0.0,0.0,,,2023,,,52,1,First down,3448,"1/28/24, 18:41:17",2024-01-29T02:17:52.813Z,Levi's® Stadium,"Cloudy Temp: 69° F, Humidity: 55%, Wind: NW 5 mph",0d08ffe4-b342-11ee-aec3-7d8f81bc70be,0,0,KICK_OFF,1,,2024-01-29T02:17:56.850Z,,18,Turnover on downs,2024-01-29T02:17:52.813Z,6.0,2:20,2.0,0.0,0.0,4.0,4.0,0.0,KICKOFF,DOWNS,09:52,07:32,DET 25,SF 30,3448.0,3608.0,31,34,Home,3,65,7.5,52.5,0,outdoors,grass,69.0,5.0,Kyle Shanahan,Dan Campbell,SFO01,Levi's Stadium,0,0.0,,,,,,,0,0,0.0,1,0,,,,,,,,,,,0,0,0.0
3471,2023_21_DET_SF,SF,DET,POST,21,DET,away,SF,DET,75.0,2024-01-28,592.0,592.0,592.0,Half2,0,18.0,0,4,1.0,0,09:52,DET 25,10,45.0,(9:52) 16-J.Goff pass deep right to 9-J.Williams to DET 47 for 22 yards (20-A.Thomas).,pass,22.0,0,0,1.0,0,0,0,deep,right,21.0,1.0,,,,,,,2,3,0.0,,,,,3.0,2.0,27,24,24.0,27.0,-3.0,24.0,27.0,-3.0,0.0,0.0,0.348595827817917,0.651404172182083,0.044571578502655,0.606832593679428,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,00-0033106,J.Goff,22.0,00-0037240,J.Williams,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SF,,00-0037008,,A.Thomas,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,0,,,0.0,0.0,0.0,0.0,,,2023,0.505802571773529,49.4197428226471,52,1,First down,3471,"1/28/24, 18:41:17",2024-01-29T02:18:29.650Z,Levi's® Stadium,"Cloudy Temp: 69° F, Humidity: 55%, Wind: NW 5 mph",0d08ffe4-b342-11ee-aec3-7d8f81bc70be,0,0,PASS,0,,2024-01-29T02:18:35.223Z,,18,Turnover on downs,2024-01-29T02:17:52.813Z,6.0,2:20,2.0,0.0,0.0,4.0,4.0,0.0,KICKOFF,DOWNS,09:52,07:32,DET 25,SF 30,3448.0,3608.0,31,34,Home,3,65,7.5,52.5,0,outdoors,grass,69.0,5.0,Kyle Shanahan,Dan Campbell,SFO01,Levi's Stadium,0,1.0,J.Goff,16.0,,,J.Williams,9.0,1,0,1.0,0,1,00-0033106,,00-0037240,J.Goff,16.0,00-0033106,J.Williams,00-0037240,J.Williams,00-0037240,0,0,1.26697571063414
3496,2023_21_DET_SF,SF,DET,POST,21,DET,away,SF,DET,53.0,2024-01-28,555.0,555.0,555.0,Half2,0,18.0,0,4,1.0,0,09:15,DET 47,10,45.0,(9:15) 5-D.Montgomery left end to SF 37 for 16 yards (27-J.Brown; 91-A.Armstead).,run,16.0,0,0,0.0,0,0,0,,,,,left,end,,,,,2,3,0.0,,,,,3.0,2.0,27,24,24.0,27.0,-3.0,24.0,27.0,-3.0,0.0,0.0,0.393167406320572,0.606832593679428,0.0724259316921234,0.534406661987305,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,00-0035685,D.Montgomery,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00-0038554,J.Brown,SF,00-0032164,A.Armstead,SF,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,0,,,0.0,0.0,0.0,0.0,,,2023,,,53,1,First down,3496,"1/28/24, 18:41:17",2024-01-29T02:19:07.120Z,Levi's® Stadium,"Cloudy Temp: 69° F, Humidity: 55%, Wind: NW 5 mph",0d08ffe4-b342-11ee-aec3-7d8f81bc70be,0,0,RUSH,0,,2024-01-29T02:19:13.440Z,,18,Turnover on downs,2024-01-29T02:17:52.813Z,6.0,2:20,2.0,0.0,0.0,4.0,4.0,0.0,KICKOFF,DOWNS,09:52,07:32,DET 25,SF 30,3448.0,3608.0,31,34,Home,3,65,7.5,52.5,0,outdoors,grass,69.0,5.0,Kyle Shanahan,Dan Campbell,SFO01,Levi's Stadium,0,1.0,,,D.Montgomery,5.0,,,0,1,1.0,0,1,,00-0035685,,D.Montgomery,5.0,00-0035685,D.Montgomery,00-0035685,D.Montgomery,00-0035685,0,0,0.996327122673392
3518,2023_21_DET_SF,SF,DET,POST,21,DET,away,SF,SF,37.0,2024-01-28,516.0,516.0,516.0,Half2,0,18.0,0,4,1.0,0,08:36,SF 37,10,45.0,(8:36) (Shotgun) 16-J.Goff pass incomplete deep left to 9-J.Williams. SF-20-A.Thomas was injured during the play.,pass,0.0,1,0,1.0,0,0,0,deep,left,37.0,,,,,,,,2,3,0.0,,,,,3.0,2.0,27,24,24.0,27.0,-3.0,24.0,27.0,-3.0,0.0,0.0,0.465593338012695,0.534406661987305,-0.0233281552791595,0.557734817266464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00-0033106,J.Goff,,00-0037240,J.Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,0,,,0.0,0.0,0.0,0.0,,,2023,0.29291045665741,-29.291045665741,54,0,Turnover on downs,3518,"1/28/24, 18:41:17",2024-01-29T02:19:46.327Z,Levi's® Stadium,"Cloudy Temp: 69° F, Humidity: 55%, Wind: NW 5 mph",0d08ffe4-b342-11ee-aec3-7d8f81bc70be,0,0,PASS,0,,2024-01-29T02:19:53.633Z,,18,Turnover on downs,2024-01-29T02:17:52.813Z,6.0,2:20,2.0,0.0,0.0,4.0,4.0,0.0,KICKOFF,DOWNS,09:52,07:32,DET 25,SF 30,3448.0,3608.0,31,34,Home,3,65,7.5,52.5,0,outdoors,grass,69.0,5.0,Kyle Shanahan,Dan Campbell,SFO01,Levi's Stadium,0,0.0,J.Goff,16.0,,,J.Williams,9.0,1,0,0.0,0,1,00-0033106,,00-0037240,J.Goff,16.0,00-0033106,J.Williams,00-0037240,J.Williams,00-0037240,0,0,-0.469564859988168
3550,2023_21_DET_SF,SF,DET,POST,21,DET,away,SF,SF,37.0,2024-01-28,508.0,508.0,508.0,Half2,0,18.0,0,4,2.0,0,08:28,SF 37,10,45.0,(8:28) (Shotgun) 16-J.Goff pass incomplete short left to 26-J.Gibbs.,pass,0.0,1,0,1.0,0,0,0,short,left,9.0,,,,,,,,2,3,0.0,,,,,3.0,2.0,27,24,24.0,27.0,-3.0,24.0,27.0,-3.0,0.0,0.0,0.442265182733536,0.557734817266464,-0.0359850823879242,0.593719899654388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00-0033106,J.Goff,,00-0039139,J.Gibbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,0,,,0.0,0.0,0.0,0.0,,,2023,0.671846926212311,-67.1846926212311,54,0,Turnover on downs,3550,"1/28/24, 18:41:17",2024-01-29T02:23:08.183Z,Levi's® Stadium,"Cloudy Temp: 69° F, Humidity: 55%, Wind: NW 5 mph",0d08ffe4-b342-11ee-aec3-7d8f81bc70be,0,0,PASS,0,,2024-01-29T02:23:12.100Z,,18,Turnover on downs,2024-01-29T02:17:52.813Z,6.0,2:20,2.0,0.0,0.0,4.0,4.0,0.0,KICKOFF,DOWNS,09:52,07:32,DET 25,SF 30,3448.0,3608.0,31,34,Home,3,65,7.5,52.5,0,outdoors,grass,69.0,5.0,Kyle Shanahan,Dan Campbell,SFO01,Levi's Stadium,0,0.0,J.Goff,16.0,,,J.Gibbs,26.0,1,0,0.0,0,1,00-0033106,,00-0039139,J.Goff,16.0,00-0033106,J.Gibbs,00-0039139,J.Gibbs,00-0039139,0,0,-0.774597669718787
3583,2023_21_DET_SF,SF,DET,POST,21,DET,away,SF,SF,37.0,2024-01-28,504.0,504.0,504.0,Half2,0,18.0,0,4,3.0,0,08:24,SF 37,10,45.0,"(8:24) (Shotgun) 16-J.Goff pass short right to 14-A.St. Brown to SF 30 for 7 yards (7-C.Ward, 33-L.Ryan).",pass,7.0,1,0,1.0,0,0,0,short,right,5.0,2.0,,,,,,,2,3,0.0,,,,,3.0,2.0,27,24,24.0,27.0,-3.0,24.0,27.0,-3.0,0.0,0.0,0.406280100345612,0.593719899654388,-0.0338703691959381,0.627590268850327,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,00-0033106,J.Goff,7.0,00-0036963,A.St. Brown,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00-0030411,L.Ryan,SF,,,,,,,,,,1.0,00-0034573,C.Ward,SF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,0,,,0.0,0.0,0.0,0.0,,,2023,0.705418586730957,29.4581413269043,54,0,Turnover on downs,3583,"1/28/24, 18:41:17",2024-01-29T02:23:47.100Z,Levi's® Stadium,"Cloudy Temp: 69° F, Humidity: 55%, Wind: NW 5 mph",0d08ffe4-b342-11ee-aec3-7d8f81bc70be,0,0,PASS,0,,2024-01-29T02:23:54.377Z,,18,Turnover on downs,2024-01-29T02:17:52.813Z,6.0,2:20,2.0,0.0,0.0,4.0,4.0,0.0,KICKOFF,DOWNS,09:52,07:32,DET 25,SF 30,3448.0,3608.0,31,34,Home,3,65,7.5,52.5,0,outdoors,grass,69.0,5.0,Kyle Shanahan,Dan Campbell,SFO01,Levi's Stadium,0,0.0,J.Goff,16.0,,,A.St. Brown,14.0,1,0,0.0,0,1,00-0033106,,00-0036963,J.Goff,16.0,00-0033106,A.St. Brown,00-0036963,A.St. Brown,00-0036963,0,0,-0.573935210122727
3608,2023_21_DET_SF,SF,DET,POST,21,DET,away,SF,SF,30.0,2024-01-28,458.0,458.0,458.0,Half2,0,18.0,0,4,4.0,0,07:38,SF 30,3,45.0,(7:38) (Shotgun) 16-J.Goff pass incomplete deep right to 14-A.St. Brown.,pass,0.0,1,0,1.0,0,0,0,deep,right,20.0,,,,,,,,2,3,0.0,,,,,3.0,2.0,27,24,24.0,27.0,-3.0,24.0,27.0,-3.0,0.0,0.0,0.372409731149673,0.627590268850327,-0.157177060842514,0.784767329692841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00-0033106,J.Goff,,00-0036963,A.St. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,0,,,0.0,0.0,0.0,0.0,,,2023,0.364791363477707,-36.4791363477707,54,0,Turnover on downs,3608,"1/28/24, 18:41:17",2024-01-29T02:24:33Z,Levi's® Stadium,"Cloudy Temp: 69° F, Humidity: 55%, Wind: NW 5 mph",0d08ffe4-b342-11ee-aec3-7d8f81bc70be,0,0,PASS,0,,,,18,Turnover on downs,2024-01-29T02:17:52.813Z,6.0,2:20,2.0,0.0,0.0,4.0,4.0,0.0,KICKOFF,DOWNS,09:52,07:32,DET 25,SF 30,3448.0,3608.0,31,34,Home,3,65,7.5,52.5,0,outdoors,grass,69.0,5.0,Kyle Shanahan,Dan Campbell,SFO01,Levi's Stadium,0,0.0,J.Goff,16.0,,,A.St. Brown,14.0,1,0,0.0,0,1,00-0033106,,00-0036963,J.Goff,16.0,00-0033106,A.St. Brown,00-0036963,A.St. Brown,00-0036963,0,0,-2.97788917610887
3631,2023_21_DET_SF,SF,DET,POST,21,SF,home,DET,SF,70.0,2024-01-28,452.0,452.0,452.0,Half2,0,19.0,0,4,1.0,0,07:32,SF 30,10,70.0,(7:32) 23-C.McCaffrey up the middle to SF 37 for 7 yards (34-A.Anzalone).,run,7.0,0,0,0.0,0,0,0,,,,,middle,,,,,,2,3,0.0,,,,,2.0,3.0,27,24,27.0,24.0,3.0,27.0,24.0,3.0,0.0,0.0,0.784767329692841,0.784767329692841,0.0224048495292664,0.807172179222107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,00-0033280,C.McCaffrey,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DET,,00-0033914,,A.Anzalone,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,0,,,0.0,0.0,0.0,0.0,,,2023,,,55,1,First down,3631,"1/28/24, 18:41:17",2024-01-29T02:25:32.407Z,Levi's® Stadium,"Cloudy Temp: 69° F, Humidity: 55%, Wind: NW 5 mph",0d08ffe4-b342-11ee-aec3-7d8f81bc70be,0,0,RUSH,0,,2024-01-29T02:25:38.423Z,,19,Touchdown,2024-01-29T02:25:32.407Z,7.0,4:30,4.0,1.0,1.0,4.0,4.0,0.0,DOWNS,TOUCHDOWN,07:32,03:02,SF 30,DET 3,3631.0,3792.0,31,34,Home,3,65,7.5,52.5,0,outdoors,grass,69.0,5.0,Kyle Shanahan,Dan Campbell,SFO01,Levi's Stadium,0,1.0,,,C.McCaffrey,23.0,,,0,1,0.0,0,1,,00-0033280,,C.McCaffrey,23.0,00-0033280,C.McCaffrey,00-0033280,C.McCaffrey,00-0033280,0,0,0.273341032443568
3653,2023_21_DET_SF,SF,DET,POST,21,SF,home,DET,SF,63.0,2024-01-28,413.0,413.0,413.0,Half2,0,19.0,0,4,2.0,0,06:53,SF 37,3,70.0,(6:53) 13-B.Purdy pass short left to 19-D.Samuel to SF 45 for 8 yards (1-C.Sutton).,pass,8.0,0,0,1.0,0,0,0,short,left,3.0,5.0,,,,,,,2,3,0.0,,,,,2.0,3.0,27,24,27.0,24.0,3.0,27.0,24.0,3.0,0.0,0.0,0.807172179222107,0.807172179222107,0.0069731473922729,0.81414532661438,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,00-0037834,B.Purdy,8.0,00-0035719,D.Samuel,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DET,,00-0033930,,C.Sutton,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,0,,,0.0,0.0,0.0,0.0,,,2023,0.734135210514069,26.5864789485931,55,1,First down,3653,"1/28/24, 18:41:17",2024-01-29T02:26:11.647Z,Levi's® Stadium,"Cloudy Temp: 69° F, Humidity: 55%, Wind: NW 5 mph",0d08ffe4-b342-11ee-aec3-7d8f81bc70be,0,0,PASS,0,,2024-01-29T02:26:17.753Z,,19,Touchdown,2024-01-29T02:25:32.407Z,7.0,4:30,4.0,1.0,1.0,4.0,4.0,0.0,DOWNS,TOUCHDOWN,07:32,03:02,SF 30,DET 3,3631.0,3792.0,31,34,Home,3,65,7.5,52.5,0,outdoors,grass,69.0,5.0,Kyle Shanahan,Dan Campbell,SFO01,Levi's Stadium,0,1.0,B.Purdy,13.0,,,D.Samuel,19.0,1,0,1.0,0,1,00-0037834,,00-0035719,B.Purdy,13.0,00-0037834,D.Samuel,00-0035719,D.Samuel,00-0035719,0,0,0.551851384807378
3678,2023_21_DET_SF,SF,DET,POST,21,SF,home,DET,SF,55.0,2024-01-28,371.0,371.0,371.0,Half2,0,19.0,0,4,1.0,0,06:11,SF 45,10,70.0,(6:11) 23-C.McCaffrey right end to SF 47 for 2 yards (31-K.Joseph).,run,2.0,0,0,0.0,0,0,0,,,,,right,end,,,,,2,3,0.0,,,,,2.0,3.0,27,24,27.0,24.0,3.0,27.0,24.0,3.0,0.0,0.0,0.81414532661438,0.81414532661438,-0.0174220204353333,0.796723306179047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,00-0033280,C.McCaffrey,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DET,,00-0037667,,K.Joseph,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,0,,,0.0,0.0,0.0,0.0,,,2023,,,56,1,First down,3678,"1/28/24, 18:41:17",2024-01-29T02:26:52.887Z,Levi's® Stadium,"Cloudy Temp: 69° F, Humidity: 55%, Wind: NW 5 mph",0d08ffe4-b342-11ee-aec3-7d8f81bc70be,0,0,RUSH,0,,2024-01-29T02:26:57.757Z,,19,Touchdown,2024-01-29T02:25:32.407Z,7.0,4:30,4.0,1.0,1.0,4.0,4.0,0.0,DOWNS,TOUCHDOWN,07:32,03:02,SF 30,DET 3,3631.0,3792.0,31,34,Home,3,65,7.5,52.5,0,outdoors,grass,69.0,5.0,Kyle Shanahan,Dan Campbell,SFO01,Levi's Stadium,0,0.0,,,C.McCaffrey,23.0,,,0,1,0.0,0,1,,00-0033280,,C.McCaffrey,23.0,00-0033280,C.McCaffrey,00-0033280,C.McCaffrey,00-0033280,0,0,-0.477460059104487
